alert_id,zone_id,zone_name,date,month,temperature_mean,humidity_mean,rainfall,drought_risk,alert_type,severity,message,recommended_action
171,1,Nabeul,2025-07-18,7,28.6,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
172,1,Nabeul,2025-07-19,7,26.6,79,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
173,1,Nabeul,2025-07-20,7,28.7,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
174,1,Nabeul,2025-07-21,7,31.9,52,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
175,1,Nabeul,2025-07-21,7,31.9,52,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
176,1,Nabeul,2025-07-22,7,30.4,49,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
177,1,Nabeul,2025-07-22,7,30.4,49,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
178,1,Nabeul,2025-07-23,7,28.3,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
179,1,Nabeul,2025-07-24,7,31.1,52,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
180,1,Nabeul,2025-07-24,7,31.1,52,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
181,1,Nabeul,2025-07-25,7,31.0,58,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
182,1,Nabeul,2025-07-25,7,31.0,58,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
183,1,Nabeul,2025-07-26,7,27.6,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
184,1,Nabeul,2025-07-27,7,27.1,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
185,1,Nabeul,2025-07-28,7,27.6,51,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
186,1,Nabeul,2025-07-29,7,26.5,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
187,1,Nabeul,2025-07-30,7,26.2,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
188,1,Nabeul,2025-07-31,7,26.1,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
189,1,Nabeul,2025-08-01,8,25.3,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
190,1,Nabeul,2025-08-02,8,26.3,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
191,1,Nabeul,2025-08-03,8,26.7,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
192,1,Nabeul,2025-08-04,8,25.3,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
193,1,Nabeul,2025-08-05,8,25.3,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
194,1,Nabeul,2025-08-06,8,25.9,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
195,1,Nabeul,2025-08-07,8,25.7,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
196,1,Nabeul,2025-08-08,8,26.2,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
197,1,Nabeul,2025-08-09,8,26.1,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
198,1,Nabeul,2025-08-10,8,27.5,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
199,1,Nabeul,2025-08-11,8,28.2,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
200,1,Nabeul,2025-08-12,8,28.0,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
201,1,Nabeul,2025-08-13,8,27.3,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
202,1,Nabeul,2025-08-14,8,26.8,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
203,1,Nabeul,2025-08-15,8,28.0,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
204,1,Nabeul,2025-08-18,8,27.0,71,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
205,1,Nabeul,2025-08-19,8,27.0,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
206,1,Nabeul,2025-08-20,8,28.6,73,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
207,1,Nabeul,2025-08-21,8,28.1,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
208,1,Nabeul,2025-08-22,8,27.4,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
209,1,Nabeul,2025-08-23,8,26.8,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
210,1,Nabeul,2025-08-24,8,26.3,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
211,1,Nabeul,2025-08-25,8,26.5,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
212,1,Nabeul,2025-08-26,8,27.0,77,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
213,1,Nabeul,2025-08-27,8,28.2,76,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
214,1,Nabeul,2025-08-28,8,28.4,80,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
215,1,Nabeul,2025-08-29,8,27.9,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
216,1,Nabeul,2025-08-30,8,27.0,63,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
217,1,Nabeul,2025-08-31,8,25.9,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
218,1,Nabeul,2025-09-01,9,28.3,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
219,1,Nabeul,2025-09-02,9,27.0,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
220,1,Nabeul,2025-09-03,9,25.9,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
221,1,Nabeul,2025-09-04,9,24.3,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
222,1,Nabeul,2025-09-05,9,26.1,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
223,1,Nabeul,2025-09-06,9,25.8,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
224,1,Nabeul,2025-09-07,9,27.0,81,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
225,1,Nabeul,2025-09-08,9,27.4,82,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
226,1,Nabeul,2025-09-10,9,27.2,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
227,1,Nabeul,2025-09-11,9,25.7,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
228,1,Nabeul,2025-09-12,9,25.7,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
229,1,Nabeul,2025-09-13,9,24.8,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
230,1,Nabeul,2025-09-14,9,25.3,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
231,1,Nabeul,2025-09-15,9,26.1,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
232,1,Nabeul,2025-09-16,9,26.2,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
233,1,Nabeul,2025-09-17,9,26.5,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
234,1,Nabeul,2025-09-18,9,25.8,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
235,1,Nabeul,2025-09-19,9,24.6,76,0.5,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
236,1,Nabeul,2025-09-20,9,25.7,68,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
237,1,Nabeul,2025-09-21,9,25.7,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
238,1,Nabeul,2025-09-25,9,22.9,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
239,1,Nabeul,2025-09-28,9,22.4,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
240,1,Nabeul,2025-09-29,9,22.7,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
241,1,Nabeul,2025-09-30,9,24.6,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
242,1,Nabeul,2025-10-01,10,23.8,58,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
243,1,Nabeul,2025-10-03,10,19.9,51,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
244,1,Nabeul,2025-10-04,10,21.1,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
245,1,Nabeul,2025-10-05,10,22.9,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
246,1,Nabeul,2025-10-06,10,21.2,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
247,1,Nabeul,2025-10-07,10,20.3,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
248,1,Nabeul,2025-10-08,10,20.3,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
249,1,Nabeul,2025-10-09,10,22.4,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
250,1,Nabeul,2025-10-10,10,23.2,67,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
251,1,Nabeul,2025-10-13,10,22.8,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
252,1,Nabeul,2025-10-14,10,22.8,79,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
253,1,Nabeul,2025-10-16,10,20.7,74,0.4,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
254,1,Nabeul,2025-10-20,10,20.2,72,0.3,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
255,1,Nabeul,2025-10-21,10,22.7,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
256,1,Nabeul,2025-10-23,10,23.6,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
257,1,Nabeul,2025-10-24,10,22.4,70,0.4,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
258,1,Nabeul,2025-10-25,10,22.4,84,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
259,1,Nabeul,2025-10-26,10,23.9,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
260,1,Nabeul,2025-10-27,10,20.0,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
